34.465555679413,-93.581947831176
34.5952777778,-93.6983333333
36.133191742,-92.5545564803
36.1311104262,-92.5446548205
34.449722290039,-94.120002746582
34.68333435058594,-92.69999694824219
34.48345,-92.98351
34.47902,-92.96688
37.603265,-121.5871691
37.7913888889,-122.174166667
38.6661111111,-119.703333333
38.7080555556,-119.657222222
38.6827777778,-119.699166667
38.6234437,-119.783424
38.34828262372,-120.77355295383
38.9883333333,-122.676666667
34.9994202,-117.6497822
39.6405555556,-121.546111111
39.8122222222,-121.556666667
38.0166666667,-120.5
38.0213888889,-120.503611111
37.9494444444,-120.524166667
34.02484745,-117.38362777167
37.2738888889,-118.044166667
36.915107409198,-119.24449161719
41.1333333333,-123.858888889
36.5388888889,-117.788888889
36.0458333333,-117.769722222
36.1369444444,-117.95
36.2680555556,-117.590833333
36.3413888889,-116.684722222
36.6955555556,-116.878888889
36.3794444444,-116.767777778
36.2816666667,-117.609166667
37.3927777778,-118.718888889
36.7030555556,-117.815
36.2902777778,-116.554166667
36.2819444444,-117.590833333
36.3072222222,-117.5075
34.8805555556,-119.116666667
35.044445037842,-117.69444274902
35.5177777778,-118.517777778
35.5944444444,-118.458333333
35.37809,-117.9865
38.8252777778,-122.338888889
39.0038888889,-122.665277778
34.4316666667,-118.376666667
33.75,-118.366666667
34.1608333333,-117.907777778
34.7166666667,-116.166666667
37.8916666667,-122.476111111
37.6747222222,-119.783055556
39.9633333333,-123.491944444
39.6883333333,-123.482777778
39.6180555556,-123.463055556
39.075,-123.127777778
38.8852777778,-123.044444444
38.2166666667,-119.016666667
37.7775,-118.471944444
37.7577777778,-118.488888889
37.5833333333,-118.2675
37.6188888889,-118.321111111
37.8816666667,-121.912777778
39.20629,-121.04633
39.34429,-120.80103
37.1769444444,-121.838888889
36.3333333333,-117.95
33.3875,-117.051388889
39.0416666667,-120.736666667
33.9158333333,-115.956388889
34.0255555556,-117.431666667
33.8527,-116.9012
33.7855555556,-117.127777778
36.3841666667,-120.736666667
36.3152777778,-120.538611111
36.3361111111,-120.605277778
36.9172222222,-121.218611111
36.35665,-120.69349
36.357809,-120.680142
36.4144444444,-120.673611111
36.3697222222,-120.643333333
35.265,-116.073611111
34.91671,-116.91757
35.36,-117.65
35.4786,-115.61774
34.8633333333,-116.887222222
35.35249,-117.62369
35.7383333333,-117.373888889
35.2166471,-116.234185
35.0594214,-117.0072621
33.4344444444,-116.675833333
32.7833333333,-116.85
33.3327777778,-116.767777778
33.0786111111,-116.601111111
33.2119444444,-116.797777778
33.0572222222,-116.793055556
33.3811111111,-117.0625
33.3908333333,-117.073611111
33.3905555556,-117.068888889
35.2347222222,-119.892222222
37.4372222222,-121.324722222
36.982591994623,-122.04829577025
38.7630555556,-122.758055556
38.8019444444,-122.803055556
37.6066666667,-121.495833333
36.8455,-121.2461
40.4877777778,-121.503888889
37.9102777778,-120.4125
37.95,-120.416666667
37.7413888889,-120.373333333
37.4330555556,-119.683055556
37.930764640699,-107.63199343613
39.363501468501,-106.17782696717
39.190333287704,-106.81809659948
39.19305419921875,-106.80638885498047
40.0552777778,-105.419444444
39.9886111111,-105.367777778
38.50927568441,-105.88077342122
38.668472410233,-106.35151016046
38.6738888889,-106.246944444
39.7553239916,-105.633255009
39.699466351,-105.712534843
39.7405555556,-105.591388889
39.7561111111,-105.826388889
37.8705374474,-106.929486854
37.8601714118,-106.939047229
38.21857042508,-105.24719675503
37.68555450439453,-108.02555847167969
37.682900232303,-108.02149095803
37.70112,-108.00815
39.5338888889,-106.392777778
38.8313779,-104.9544205
38.8314601,-104.9300333
38.818529056389,-104.89564127728
38.80457783091,-104.91735645064
38.7472115,-104.9116395
38.575902042836,-105.22366021851
39.5338888889,-106.392777778
39.8577777778,-105.572222222
37.9030555556,-107.611388889
38.25319,-107.05328
38.9722131,-107.1061587
38.870884037043,-107.09066543394
38.9455475,-106.752536
38.3430555556,-107.007222222
38.3455555556,-107.0
37.98055330966,-107.30312347412
39.755543,-105.221099
39.4105555556,-105.229444444
39.2253036713,-106.223698317
39.2458333333,-106.232777778
39.225833892822266,-106.23388671875
39.5374883,-105.5663898
39.2333333333,-106.233333333
40.2666666667,-76.4
37.8491662,-106.9264345
37.7461141012,-106.826454629
38.230726138813,-108.75349043125
38.229687516332,-108.75685333016
38.21200852319,-108.76612011291
38.75006322087,-106.06712546209
37.9138888889,-107.700277778
39.962567957024,-105.51033144008
37.920644917406,-107.71382760244
37.8119444444,-107.664444444
37.914607738675,-107.6963382921
39.5183333333,-105.856666667
39.511787935797,-105.50319486251
38.8402777778,-105.041944444
37.7166618,-108.0059046
37.4166679382,-106.583335876
38.283332824707,-106.13333129883
37.836960277033,-107.70394089462
37.90031,-107.64234
37.7869444444,-107.801944444
37.8430555556,-107.708333333
37.809607482575,-107.55425862655
37.898884,-107.7120057
37.903924017107,-107.70267166138
37.8355555556,-107.594166667
37.85,-107.675
37.8441666667,-107.558333333
40.657868874663,-103.63613554471
39.3127777778,-106.118055556
39.0629031576,-105.139359747
39.0378551907,-105.30375356
37.9375,-107.811666667
39.021336512199,-107.08678875811
41.2555555556,-73.4347222222
41.7191666667,-72.9238888889
41.4030555556,-72.4513888889
41.396557247964,-73.4544444444
41.2427777778,-73.2011111111
41.4925,-72.5108333333
41.7263888889,-72.8247222222
41.5080555556,-72.5225
41.5922222222,-72.5916666667
41.332500457764,-73.207778930664
41.5727777778,-72.6411111111
41.5069444444,-73.3030555556
41.8722222222,-72.2736111111
41.2727777778,-73.3252777778
27.887777328491,-82.481666564941
34.1666679382,-84.8000030518
34.214425111826,-82.801878884525
33.740257477037,-82.526807785034
34.52202,-83.9427
21.35524195892,-157.90738614486
43.5272929,-116.05519094277
45.1329596429,-116.648140312
45.12428513,-116.632792712
45.1262230065,-116.640345813
45.169081158238,-116.6510617733
44.255554199219,-114.5636138916
47.5116666667,-116.144166667
45.1172222222,-114.3425
45.1127777778,-114.314166667
43.0044444444,-116.71
47.50126,-116.06881
47.511519587809,-116.27661483385
44.20222091674805,-114.96138763427734
37.57678071042,-88.198805971489
37.469165802002,-88.166389465332
37.543214,-88.156342
37.57087,-88.22003
38.1230545044,-89.7016677856
39.1663888889,-85.7836111111
40.035574,-85.712857
40.3972222222,-91.3847222222
39.683333333333,-99.866666666667
38.8402777778,-97.6111111111
37.0,-94.843055725098
37.0041666667,-94.8611111111
37.016666412353516,-94.75833129882812
37.33277893066406,-88.08110809326172
30.31583,-91.30232
29.236728808278,-89.409501539638
44.2930555556,-70.4263888889
44.5852777778,-70.6463888889
44.2725,-70.3955555556
44.3186,-70.646674
44.2833333333,-70.6391666667
44.5427777778,-70.7230555556
44.2238888889,-70.9530555556
44.10186,-70.33192
44.2694444444,-70.4730555556
44.0877777778,-70.2913888889
44.3233333333,-70.6947222222
44.2830555556,-70.6405555556
44.2569444444,-70.5119444444
43.9275,-69.975833333333
43.95,-69.9522222222
43.9661111111,-69.9480555556
44.5441666667,-70.7236111111
44.0716666667,-70.2986111111
44.2602777778,-70.4811111111
43.806726745042,-69.845919025864
44.2514549,-70.9672939
43.4280555556,-70.7538888889
39.4894444444,-76.8775
39.255401214613,-77.156312819575
38.9911111111,-76.8469444444
39.1955555556,-76.9858333333
39.38111114502,-76.653610229492
42.4383333333,-71.5661111111
42.2700528054,-73.0011852976
42.468721691929,-72.836521026428
42.2563888889,-72.9861111111
42.12038129496,-72.692241970333
42.2811111111,-72.7322222222
42.623907,-72.88919
42.2472222222,-71.0216666667
42.1013888889,-72.5902777778
42.285555555556,-83.15
46.6636111111,-88.4419444444
46.5077777778,-87.9888888889
46.0983333333,-88.5313888889
47.450000762939,-88.150001525879
47.136388888889,-88.575
47.2583333333,-88.4286111111
47.097404290457,-88.580147024272
47.4083333333,-88.1986111111
47.039166666667,-88.665833333333
47.308055877686,-88.35555267334
47.454912243784,-87.865025997162
46.4911111111,-87.6172222222
46.549999237061,-87.400001525879
46.75,-89.55
46.501110076904,-94.012496948242
37.6394462585,-91.1224975586
37.75297,-91.13854
37.0833320618,-94.5166702271
37.483116813007,-90.195538401604
37.5380555556,-91.1286111111
37.3590041605,-91.1468930529
38.6270025,-90.1994042
38.1261111111,-91.0475
37.3261588,-91.955988
37.60586,-91.12263
46.8763888889,-110.3075
46.0,-112.533333333
46.4477777778,-113.365555556
47.403473,-110.70595
46.7791666667,-114.793333333
46.3583333333,-113.258333333
46.009732093777,-112.53726118307
46.02073,-112.50506
41.347223,-117.456845
39.87,-118.724444444
36.16,-114.711111111
36.3502777778,-114.588611111
35.8502777778,-115.494166667
39.996314647643,-117.91441481852
38.85522,-115.32143
37.996258415117,-118.04819976111
39.328425236281,-116.83675966014
40.9116666667,-116.323888889
40.8005555556,-116.2375
39.83333206176758,-116.33333587646484
38.8688888889,-117.921111111
39.22194290161133,-115.48249816894531
41.2161111111,-117.256666667
40.616037374242,-117.03305125237
38.0819049,-114.6172209
38.9827777778,-119.193055556
38.5063888889,-118.180555556
38.8719444444,-117.899166667
36.6186111111,-114.165277778
38.5388888889,-117.0725
38.6333333333,-117.066666667
38.58187,-116.86174
38.5311111111,-117.048611111
40.660831451416,-118.14944458008
40.6691666667,-118.47
40.328611111111,-118.22111111111
39.3808333333,-119.761388889
39.2255555556,-115.479166667
39.3,-114.933333333
39.61527633667,-114.55944824219
38.905,-114.344166667
38.9858333333,-119.161944444
44.0305555556,-71.1819444444
44.0041666667,-71.1619444444
43.3577777778,-72.2522222222
43.745118919767,-71.896592205281
43.7512951867,-71.8895619877
43.69247,-71.94228
41.0836111111,-74.6047222222
39.7333333333,-75.2294444444
40.5847222222,-74.5652777778
40.678888888889,-74.536388888889
40.9166666667,-74.1666666667
40.9166666667,-74.1666666667
41.1177777778,-74.5875
41.0825,-74.6061111111
41.198333740234375,-74.48361206054688
35.029562864307,-106.90244420624
32.176994958542,-104.44105586939
33.2373,-108.71983
32.9981657,-104.3666291
36.433807026869,-104.16893168148
32.9552777778,-106.378055556
32.403566651282,-106.60159645663
32.26308799801,-106.53665542864
32.7213888889,-108.509444444
33.0777955,-108.4920639
32.7166666667,-108.516666667
32.79,-108.06731
32.77,-108.280277778
31.824571835287,-108.4571799353
32.920833587646484,-107.56639099121094
34.2112,-105.73249
34.1966666667,-105.738611111
34.0866666667,-107.201388889
32.0252777778,-105.515277778
35.23895,-106.21864
33.8116666667,-106.375
34.066481358975,-107.21000052038
33.828125168098,-106.36689431874
33.719166666667,-107.00944444444
41.2680555556,-74.4552777778
41.412801286169,-73.642042149863
41.6666666667,-73.6666666667
41.2758333333,-74.4113888889
44.505001068115234,-73.48055267333984
43.848609924316406,-73.42388916015625
40.745,-74.0233333333
41.646587684673,-82.826678752899
41.29,-73.9208333333
43.169977,-78.6940293
43.170555114746094,-78.6905517578125
41.2563888889,-74.3602777778
43.10361099243164,-73.86444091796875
42.68778,-74.28317
44.201944444444,-75.615833333333
44.2383333333,-75.5911111111
44.2483333333,-75.3952777778
44.2180555556,-75.2227777778
44.3244444444,-75.2513888889
44.5166664124,-75.1999969482
40.9311111111,-73.8991666667
35.9037438,-81.0906356
35.85,-81.05
36.55,-81.0958333333
35.8166666667,-82.55
35.916667938232,-82.066665649414
35.847485304529,-82.127497225911
41.570041656494,-83.365165710449
41.024166107177734,-80.85749816894531
40.7833328247,-80.5333328247
41.3197222222,-83.6480555556
40.88444519042969,-84.21138763427734
41.5352924288,-83.5642623901
36.983333587646,-94.833335876465
43.099444444444,-122.07805555556
42.2211111111,-123.709722222
44.0397222222,-117.451944444
44.2605555556,-121.81
45.043888092041,-119.61222076416
44.5455555556,-118.680555556
44.8919444444,-119.141666667
40.3272222222,-76.0111111111
40.0766666667,-75.7483333333
40.1055555556,-75.5166666667
39.8833351135,-75.7333297729
40.1833333333,-75.7166666667
40.1166666667,-77.25
40.6916666667,-76.3
40.8719444444,-75.7447222222
39.7492667,-76.1637313
40.085,-76.3891666667
39.9984352,-76.0616197
39.9580555556,-76.0833333333
39.7316666667,-76.1066666667
39.821940339221,-76.090146173903
40.55,-75.4
40.384358385605,-77.882950400097
40.126075148297,-75.442732349038
41.2305555556,-76.7588888889
40.5653610944,-75.3309841454
40.833332061768,-75.883331298828
39.969747240711,-76.759591814639
39.7211111111,-76.1716666667
41.4233333333,-71.7861111111
41.72109989682,-71.494747641282
41.92194366455078,-71.55000305175781
34.65012,-80.4165
43.865,-103.381944444
43.8805555556,-103.418888889
43.73831336872,-103.53898644134
43.7666507,-103.5988057
43.8183333333,-103.616388889
43.7825,-103.569166667
43.65,-103.06
43.8791666667,-103.405555556
44.333332061768,-103.63333129883
43.8836111111,-103.4125
43.7469444444,-103.720555556
43.7155555556,-103.669444444
34.0225,-85.4561111111
36.22426,-85.90663
31.0980548859,-97.3424987793
29.3180555556,-103.694166667
30.77799,-98.43311
30.80048,-98.32254
31.299999237060547,-98.16666412353516
30.621965452928,-98.764872551401
31.7558333333,-102.478333333
39.774142800778,-113.08896497463
38.4497222222,-113.275555556
38.5602777778,-112.581111111
39.955378946363,-112.06172849062
37.7522222222,-110.292777778
38.7555541992,-110.947776794
39.0278,-110.716
38.68637,-110.68324
38.813055555556,-110.855
39.9541666667,-112.119444444
40.2622222222,-112.092222222
39.9363293842,-112.116673698
38.5222222222,-109.659444444
38.8511298724,-109.483409945
39.943888888889,-112.12166666667
39.7411102,-113.1429214
39.9275,-112.1125
39.6972222222,-113.077777778
40.590516902877,-111.63543844233
38.37719,-112.32522
38.5202777778,-112.246666667
38.4531182021,-113.081309795
40.2666666667,-111.85
38.498424013718,-112.21430181342
38.4897222222,-113.294722222
37.4110733972,-109.187042713
40.5222222222,-112.148611111
39.99166488647461,-113.13333129882812
40.161132265076,-113.80649327604
40.387734952589,-112.27270457474
40.075858968824,-112.60151625796
40.320835113525,-112.21138763428
40.276370141046,-112.16036528349
39.9294444444,-112.098888889
37.0694444444,-113.803611111
43.272196,-72.63321
44.9333333333,-72.1333333333
42.9666666667,-72.5166666667
37.336026,-77.9761379
37.34176,-77.97891
37.3605555556,-77.9138888889
37.3588888889,-77.9861111111
37.146,-79.301
38.8255555556,-77.4908333333
41.9194317465,-117.812247196
37.9,-79.2
37.8333333333,-79.2833333333
38.893054962158,-78.417221069336
36.8512342,-80.9120233
47.34360858422,-120.08953283247
47.319520297544,-121.92346872918
47.50812,-121.3701
48.9880555556,-119.493055556
47.9436111111,-117.197777778
47.9453,-120.2628
48.5241666667,-120.653055556
48.3833333333,-122.5
47.56027603149414,-117.32389068603516
48.1161111111,-118.023888889
42.9166666667,-90.2666666667
44.4647222222,-104.770833333
42.81689,-107.61291
42.195,-108.10861111111
41.2388888889,-109.606944444
41.6221804,-109.811255
34.3694628,-113.5815973
36.973611111111,-119.25027777778
38.56349,-110.94395
46.01325582623,-122.88746505998
35.4894444444,-115.536666667
38.5961111111,-116.874166667
34.95,-116.816666667
40.1265,-105.398554
39.915134652238,-112.10968511806
32.43,-106.5925
39.907288,-120.12032
38.478439042354,-105.30221871266
33.3763888889,-117.038055556
35.307777404785,-114.10805511475
32.651040512379,-108.36550795271
32.82206,-107.24337
32.20044,-106.58527
44.045,-74.5211111111
45.4425,-91.115277777778
40.874531089882,-73.911305690571
44.3247222222,-103.799444444
40.778542145365,-74.127377184309
42.4736111111,-71.1355555556
40.745273670536,-73.906536115139
37.461944580078125,-84.63333129882812
42.950309862954,-72.486427169621
43.816772381512,-70.092487457249
41.6975,-73.0680555556
39.018202813,-85.620833018
42.5733333333,-90.2308333333
32.6227777778,-108.478333333
40.9413888889,-74.1758333333
47.0997222222,-88.6275
43.9381,-70.9087
44.468611111111,-70.451944444444
40.12166595459,-76.048332214355
36.90007,-94.26692
44.7666666667,-72.5230555556
34.5566666667,-93.6338888889
38.8403909,-77.4288769
41.683076689661,-72.553753813773
41.4772222222,-72.5125
47.6588888889,-117.425
41.643457890862,-72.589942326358
35.8565557,-116.636573
39.7922222222,-105.525277778
41.9838888889,-73.3552777778
40.8906,-74.60149
36.5933333333,-120.762222222
46.8772222222,-96.7894444444
33.1211111111,-114.611388889
44.235565765219,-70.986999244822
39.4822222222,-105.955277778
37.8619118611,-110.319385529
43.8364109,-83.3276452
41.5138888889,-73.2161111111
40.8130555556,-118.660833333
47.323333333333,-88.3575
31.3805555556,-110.768055556
39.0236111111,-120.775833333
33.0566666667,-110.808055556
44.0430555556,-71.2147222222
40.905818591093,-74.185034882688
44.83444595336914,-119.7933349609375
41.0555555556,-74.6833333333
33.0905555556,-109.366111111
31.8561111111,-110.769166667
35.0427780151,-120.474998474
46.3666666667,-94.1666666667
43.624798442783,-117.23541091313
38.6388888889,-118.481666667
44.1987,-71.86971
35.8858333333,-82.2788888889
35.5729,-82.812657
35.9666666667,-82.1666666667
35.7891666667,-82.5038888889
30.555,-100.812222222
35.89898,-82.1054
35.9166666667,-82.0666666667
35.900001525878906,-82.21666717529297
35.680223874,-83.0185898021
35.9166666667,-82.0666666667
35.762705707453,-82.724338328044
36.099998474121094,-83.55000305175781
32.9388888889,-110.940277778
32.4602777778,-106.108333333
31.4880555556,-110.754166667
37.6919444444,-119.864166667
34.0666666667,-107.2
37.7827777778,-113.373888889
41.296390533447266,-92.6441650390625
35.224998474121094,-80.2249984741211
38.7661111111,-104.920555556
35.63934,-83.447471
37.6819444444,-121.766944444
32.6005555556,-112.046666667
36.3397222222,-116.704722222
38.6372222222,-105.947777778
47.246666666667,-88.454166666667
41.22047,-117.165802
41.6555764877,-72.7702598359
36.133056640625,-92.57083129882812
31.9852777778,-109.290277778
38.263563438416,-113.45217480944
41.1758333333,-73.9516666667
41.1627777778,-73.8619444444
41.2763888889,-74.1002777778
40.1725,-75.8488888889
36.223474553997,-114.90070206879
41.2527777778,-73.9602777778
35.7855555556,-80.8697222222
35.866664886475,-82.183334350586
34.525792,-83.959469
37.507274735746,-88.208218934581
39.921383289454,-105.47478195184
39.0213926693,-105.796356884
40.605691,-103.6657127
44.24865276242,-102.50354720399
39.078641582482,-77.22627609946
36.515,-78.4688888889
47.241666666667,-88.451666666667
37.914165496826,-107.70249938965
31.7075,-110.060833333
40.8041666667,-76.3408333333
44.335834503174,-75.91805267334
44.068611111111,-75.494722222222
32.5654,-107.74504
40.76,-74.085
40.9133333333,-118.646388889
44.263925,-75.409329
38.6522162,-95.2562746
38.843484754446,-104.85673427582
43.0,-75.849998474121
33.841945648193,-106.36027526855
43.1547222222,-78.7213888889
30.235277175903,-97.859725952148
46.352777777778,-112.34666666667
38.92673,-77.49609
41.8441666667,-119.010555556
34.02527618408203,-87.75833129882812
43.8738459,-71.2029939
42.4944444444,-72.9452777778
39.791405695499,-105.20080932315
38.6036,-106.0306
33.2447222222,-111.201111111
38.5416666667,-106.625555556
39.247374898,-106.273437201
38.4712937601,-105.586686299
37.981333,-103.54754
38.43779,-108.90648
44.3119444444,-70.7811111111
44.29,-70.6425
44.490064,-70.492884
44.2972222222,-70.6325
44.281,-70.628
38.651013998011,-109.05210086681
44.5444444444,-70.7211111111
44.545,-70.7222222222
44.0722222222,-71.0736111111
39.991082366958,-105.36999168787
40.157593040397,-105.39633958242
43.9825,-69.9391666667
43.975454004663,-69.944723288437
43.9666666667,-69.9463888889
43.9222222222,-69.9769444444
43.9216666667,-69.9788888889
39.0,-85.616668701172
40.90622927319,-76.861971855163
39.1395360258,-108.432888895
46.09573,-111.74975
44.226658153533,-75.101272423765
40.735,-74.0572222222
40.997091330626,-116.37926012278
38.0451169974,-108.889639378
40.673458885768,-76.835993245044
42.18748,-72.91762
42.420570254722,-72.892397735596
42.683037963093,-72.864338815234
42.597576416189,-72.922246456146
42.290865829164,-73.249672108132
42.702955,-72.924605
42.6419444444,-73.1194444444
38.264847281167,-108.69940803929
37.922883333333,-107.62486111111
37.9333,-107.6573
38.081167234519,-107.68464087787
39.2282000845,-106.17569214
37.714993684338,-107.65623268528
39.9811111111,-105.583333333
40.0666666667,-105.508333333
43.18107,-72.2942
44.566012554007,-71.257580934437
34.0516161,-112.5598522
43.4780555556,-70.9075
44.3508333333,-70.7822222222
44.0855555556,-70.2941666667
44.35105,-68.80937
38.8594444444,-105.995
38.8336111111,-106.025555556
43.8847222222,-70.0405555556
43.964232063409,-69.614014303971
44.288742,-70.63067
44.367936,-70.34553
46.022130107274,-112.50694384778
46.023031537251,-112.53223842895
46.018089137088,-112.53510400733
44.196566173118,-69.926070257703
39.7580478125,-105.197699704
42.78333282470703,-74.75
43.0357685565,-74.8481200218
32.9058333333,-110.325277778
44.83731,-67.05297
39.7094444444,-105.399166667
39.7188888889,-105.454444444
44.2758333333,-70.4686111111
44.2477777778,-70.9516666667
44.6172222222,-68.0811111111
44.11,-69.2758333333
33.3302777778,-111.088611111
33.6422233582,-113.013336182
33.680557250977,-112.95555877686
39.7347222222,-105.473888889
39.7688888889,-105.849166667
39.815240870533,-105.65583396042
37.174998474816,-105.76172309984
44.02090921181,-71.095340239265
44.03078353717,-71.098308274661
44.032975583123,-71.147131560744
44.0438888889,-71.0905555556
43.998047489638,-71.147316098213
44.149387872886,-71.159960739154
44.125,-71.2333333333
44.2955555556,-70.4669444444
44.279199164486,-71.967383574022
39.2566575,-104.9924844
38.9011042,-104.7999757
38.6719444444,-104.894166667
38.876284025831,-104.8805257355
38.380011727,-105.698378951
38.41989,-105.67433
38.487663369413,-105.67274024911
38.4797499,-105.578317
38.491482409103,-105.33780639111
38.478694367477,-105.30244188215
38.4784978368,-105.302107151
38.3569883706,-105.427548702
38.3232845353,-105.485005261
43.8541666667,-71.1541666667
44.6563888889,-71.435
44.6633333333,-71.4355555556
43.635866209559,-71.829281038967
43.620532129394,-71.849016244052
43.646603385179,-71.832451100206
43.65681363811,-71.836134586426
43.665173630238,-71.83585414099
43.649062247377,-71.852219709356
43.617719045176,-71.83743848286
43.605894742862,-71.837080153623
43.616733304916,-71.843858450615
43.166687702366,-72.32458612334
43.16449445774,-72.32154933176
44.2680555556,-70.9225
43.8577,-70.7872
45.0161111111,-67.0772222222
43.48806,-70.91385
43.47856,-70.90635
44.3347222222,-70.8122222222
44.257839116821,-70.749550073903
44.284954528777,-70.728957329801
44.2641666667,-70.7444444444
44.27294097045,-70.742468748557
44.0977777778,-70.3058333333
44.0847222222,-70.295
44.087777684855,-70.291224765052
44.0888888889,-70.29
44.0893,-70.3018
44.0893,-70.303
44.09,-70.304
44.0899,-70.3049
38.342777252197266,-105.54472351074219
38.2752624511,-105.546172824
38.26695271,-105.545601728
38.3666666667,-105.533333333
39.665550787099,-107.68733917217
39.656651959905,-107.70503744952
40.051327435293,-105.66337628493
38.9919444444,-106.73
40.906122297983,-76.859398697154
37.480477524937,-107.47787506892
39.61772,-105.31749
44.29104,-70.40175
44.30076,-70.44472
39.6952777778,-105.367222222
44.29076,-70.44942
44.27356,-70.40302
44.27416,-70.39442
39.5647222222,-105.214444444
44.119926,-70.761335
39.6813888889,-105.322777778
39.7541666667,-105.356944444
39.7905555556,-105.266944444
39.46666,-105.21891
43.972268611514,-69.607916758075
43.966677796502,-69.612315444966
43.8088888889,-70.1044444444
39.8277777778,-105.314166667
39.6805555556,-105.288055556
39.67777633666992,-105.26388549804688
39.7080555556,-105.2775
39.79111099243164,-105.32389068603516
39.849998474121094,-105.18333435058594
39.7886111111,-105.348055556
44.5463888889,-70.7313888889
39.7375,-105.3575
44.5455555556,-70.7294444444
39.845,-105.280833333
44.5433333333,-70.7272222222
44.5463888889,-70.7211111111
44.2686111111,-70.9241666667
44.2702777778,-70.6233333333
32.99555587768555,-110.63027954101562
43.7597222222,-71.8275
41.5322222222,-72.4711111111
42.4180555556,-72.1972222222
44.291735,-70.6386748
44.2941666667,-70.6408333333
44.2158333333,-70.4022222222
44.2141666667,-70.3855555556
41.702810195326,-73.057823403881
42.735626253647,-72.294378876686
41.184215324673,-77.161353897642
40.097918767987,-77.471292998204
39.83384596083,-77.029266357422
44.092777252197266,-73.51860809326172
40.8258333333,-74.2091666667
32.9875,-110.770277778
43.3111111111,-72.4197222222
31.996807127178,-111.05141983032
37.8727553229,-106.932721598
39.6988888889,-76.2375
40.3683333333,-123.451666667
44.4294444444,-75.1502777778
39.46563,-120.84385
35.955483396752,-80.772000613742
43.1333333333,-77.475
42.9633333333,-74.4769444444
43.1325,-74.9744444444
42.891387939453125,-74.51388549804688
42.332778930664,-120.52083587646
44.1969444444,-70.8313888889
44.2108333333,-70.87
44.1319444444,-70.3058333333
44.109543840064,-70.351574289446
44.0855555556,-70.32
44.13026,-70.30722
44.132106687597,-70.305714037802
44.16716,-70.37332
44.2861111111,-70.5588888889
44.2216666667,-70.4241666667
44.2694444444,-70.4716666667
44.3130555556,-70.5788888889
44.2858333333,-70.5588888889
43.824247893272,-69.818275161483
43.76906995611,-69.820475705039
43.794899175597,-69.851015469071
43.79573420696,-69.822683693333
43.853931019713,-69.832000217432
43.80314,-69.85366
43.948390661986,-70.470094535759
43.948161440145,-70.015893517481
43.9213888889,-69.9813888889
43.9469444444,-69.95
43.9475,-69.9502777778
43.959867325305,-69.948911629639
43.9627777778,-69.9511111111
43.97276,-69.93631
43.9511111111,-69.9533333333
43.9486111111,-69.9502777778
43.935,-69.9875
